NumItemsInCart,CartTotalAmount,TimeSpentOnSiteMinutes,HasCouponApplied,IsReturningCustomer,device_encoded,weekday,abandon_label
5,79.22,5.04,0.0,0.0,2,2,0
3,95.32,9.92,0.0,0.0,0,3,0
3,16.68,8.21,0.0,0.0,1,4,1
2,36.18,9.39,0.0,0.0,2,5,0
6,78.58,6.13,0.0,0.0,2,6,0
5,57.22,3.81,0.0,0.0,0,0,1
1,21.66,13.91,0.0,0.0,0,1,1
3,27.12,4.62,0.0,0.0,0,2,1
4,66.91,6.26,0.0,0.0,0,3,1
3,12.4,10.64,0.0,0.0,1,4,1
3,67.64,12.17,0.0,0.0,0,5,1
3,65.32,8.68,0.0,0.0,2,6,1
0,5.05,10.72,0.0,0.0,2,0,1
3,21.15,9.54,0.0,0.0,2,1,0
1,42.83,5.22,0.0,0.0,2,2,0
0,74.52,4.57,0.0,0.0,1,3,1
4,40.11,11.01,0.0,0.0,1,4,1
4,17.04,9.9,0.0,0.0,1,5,1
3,58.22,16.29,0.0,0.0,0,6,1
2,11.14,5.52,0.0,0.0,2,0,0
3,27.15,8.07,0.0,0.0,2,1,1
1,38.26,8.33,0.0,0.0,1,2,0
1,59.65,3.81,0.0,0.0,0,3,1
3,15.88,6.38,0.0,0.0,1,4,0
3,35.61,9.52,0.0,0.0,2,5,1
3,24.97,9.49,0.0,0.0,2,6,1
0,22.75,6.08,0.0,0.0,1,0,1
3,37.62,7.54,0.0,0.0,2,1,1
3,44.98,13.87,0.0,0.0,1,2,1
1,29.97,7.88,0.0,0.0,1,3,1
2,72.01,6.07,0.0,0.0,1,4,1
3,39.14,14.26,0.0,0.0,1,5,1
0,139.25,8.97,0.0,0.0,2,6,0
2,29.87,5.43,0.0,0.0,0,0,0
5,71.2,11.15,0.0,0.0,2,1,1
2,3.3,4.86,0.0,0.0,1,2,1
5,15.58,5.31,0.0,0.0,2,3,0
1,102.92,6.45,0.0,0.0,0,4,1
5,60.73,5.36,0.0,0.0,2,5,1
2,30.0,5.67,0.0,0.0,1,6,1
2,80.97,4.68,0.0,0.0,0,0,1
4,75.01,8.31,0.0,0.0,2,1,1
1,67.8,4.28,0.0,0.0,0,2,1
2,55.24,3.95,0.0,0.0,2,3,1
3,66.21,9.38,0.0,0.0,0,4,1
6,59.16,7.33,0.0,0.0,1,5,1
4,85.4,8.01,0.0,0.0,1,6,1
2,21.57,7.22,0.0,0.0,0,0,0
1,96.95,14.65,0.0,0.0,2,1,1
3,10.35,8.06,0.0,0.0,1,2,1
2,64.64,7.45,0.0,0.0,2,3,1
4,30.78,9.13,0.0,0.0,0,4,0
3,45.34,8.97,0.0,0.0,2,5,1
4,52.67,10.89,0.0,0.0,0,6,0
6,131.1,8.52,0.0,0.0,2,0,1
0,15.26,9.26,0.0,0.0,0,1,1
4,55.84,10.31,0.0,0.0,0,2,1
4,149.63,11.24,0.0,0.0,0,3,1
6,34.86,6.64,0.0,0.0,0,4,1
3,25.51,3.56,0.0,0.0,2,5,0
5,166.11,3.02,0.0,0.0,1,6,1
4,1.13,9.53,0.0,0.0,0,0,1
2,44.08,8.63,0.0,0.0,0,1,1
5,69.04,4.03,0.0,0.0,1,2,0
3,37.81,8.0,0.0,0.0,1,3,1
2,99.7,6.7,0.0,0.0,0,4,0
2,76.05,5.64,0.0,0.0,0,5,1
4,91.07,2.48,0.0,0.0,2,6,1
2,11.12,6.84,0.0,0.0,1,0,1
4,157.49,9.08,0.0,0.0,2,1,0
4,100.05,13.39,0.0,0.0,0,2,1
0,32.31,3.94,0.0,0.0,0,3,1
3,70.18,6.68,0.0,0.0,0,4,1
7,39.48,12.87,0.0,0.0,0,5,0
2,35.65,10.95,0.0,0.0,1,6,0
5,30.13,10.44,0.0,0.0,2,0,1
5,31.95,8.0,0.0,0.0,1,1,1
2,5.47,10.47,0.0,0.0,0,2,1
4,27.23,5.58,0.0,0.0,2,3,1
5,68.19,5.12,0.0,0.0,0,4,0
4,49.8,3.22,0.0,0.0,1,5,1
5,211.25,7.83,0.0,0.0,0,6,0
4,40.18,9.95,0.0,0.0,1,0,0
1,86.27,9.14,0.0,0.0,1,1,1
1,219.33,13.15,0.0,0.0,0,2,0
4,41.64,5.73,0.0,0.0,0,3,1
6,56.2,11.29,0.0,0.0,1,4,1
4,115.18,8.4,0.0,0.0,2,5,1
1,88.28,11.12,0.0,0.0,1,6,1
1,37.06,7.86,0.0,0.0,2,0,1
2,111.67,7.94,0.0,0.0,1,1,1
2,25.18,8.77,0.0,0.0,0,2,1
0,37.36,8.08,0.0,0.0,1,3,1
3,95.88,12.33,0.0,0.0,2,4,1
3,10.53,1.55,0.0,0.0,2,5,0
2,21.87,6.03,0.0,0.0,2,6,1
3,44.75,6.12,0.0,0.0,2,0,1
2,67.99,10.84,0.0,0.0,2,1,1
4,127.58,6.54,0.0,0.0,1,2,1
1,22.38,7.86,0.0,0.0,0,3,0
4,60.73,6.91,0.0,0.0,0,4,1
1,84.94,10.07,0.0,0.0,1,5,0
0,32.07,7.62,0.0,0.0,0,6,1
2,1.36,10.58,0.0,0.0,1,0,1
1,27.42,10.96,0.0,0.0,2,1,1
3,30.85,13.86,0.0,0.0,1,2,1
2,37.51,10.6,0.0,0.0,0,3,1
3,26.7,9.45,0.0,0.0,0,4,1
2,37.11,13.47,0.0,0.0,0,5,0
0,44.69,11.41,0.0,0.0,1,6,1
1,99.09,8.27,0.0,0.0,1,0,0
4,111.51,7.1,0.0,0.0,1,1,1
1,13.16,11.65,0.0,0.0,0,2,0
0,107.53,6.85,0.0,0.0,1,3,0
0,42.79,9.26,0.0,0.0,1,4,1
2,51.86,3.31,0.0,0.0,0,5,1
2,55.89,7.46,0.0,0.0,2,6,0
5,10.58,12.32,0.0,0.0,2,0,0
1,32.7,4.88,0.0,0.0,0,1,1
3,27.99,10.3,0.0,0.0,0,2,1
2,91.09,1.48,0.0,0.0,2,3,1
4,30.15,11.8,0.0,0.0,1,4,0
5,55.55,5.62,0.0,0.0,0,5,0
5,91.66,6.97,0.0,0.0,2,6,0
0,35.95,12.24,0.0,0.0,1,0,1
1,106.49,6.87,0.0,0.0,0,1,1
2,6.96,10.81,0.0,0.0,2,2,0
5,16.8,10.11,0.0,0.0,1,3,1
3,28.93,11.69,0.0,0.0,1,4,1
1,21.15,10.95,0.0,0.0,2,5,1
4,75.8,7.67,0.0,0.0,1,6,1
3,10.74,11.54,0.0,0.0,2,0,1
4,67.39,8.75,0.0,0.0,2,1,0
2,23.19,8.72,0.0,0.0,1,2,0
1,4.6,13.15,0.0,0.0,2,3,0
3,12.61,9.03,0.0,0.0,2,4,1
6,35.32,7.6,0.0,0.0,0,5,0
2,71.72,13.01,0.0,0.0,2,6,0
5,16.32,8.13,0.0,0.0,1,0,1
1,38.46,4.73,0.0,0.0,2,1,0
4,171.23,3.32,0.0,0.0,1,2,1
3,24.63,7.64,0.0,0.0,0,3,0
2,25.53,6.56,0.0,0.0,1,4,0
5,9.12,11.12,0.0,0.0,2,5,1
2,8.94,6.35,0.0,0.0,1,6,1
2,26.67,4.15,0.0,0.0,0,0,1
4,104.88,8.02,0.0,0.0,0,1,1
5,57.41,3.21,0.0,0.0,0,2,1
1,36.76,8.16,0.0,0.0,1,3,1
0,30.92,8.1,0.0,0.0,1,4,0
3,10.3,6.96,0.0,0.0,1,5,1
6,47.87,4.17,0.0,0.0,0,6,0
0,70.99,5.95,0.0,0.0,1,0,1
7,57.86,7.46,0.0,0.0,0,1,0
2,49.16,4.18,0.0,0.0,0,2,1
3,33.36,9.11,0.0,0.0,2,3,1
3,41.99,9.58,0.0,0.0,2,4,1
5,39.23,8.26,0.0,0.0,0,5,1
2,112.12,5.68,0.0,0.0,0,6,0
4,44.48,7.26,0.0,0.0,0,0,0
1,79.01,12.45,0.0,0.0,2,1,1
4,60.59,9.74,0.0,0.0,0,2,1
1,25.94,7.51,0.0,0.0,2,3,1
3,18.13,10.08,0.0,0.0,2,4,0
4,182.56,1.42,0.0,0.0,1,5,0
4,34.36,15.54,0.0,0.0,1,6,0
5,28.25,4.36,0.0,0.0,1,0,1
3,57.65,8.82,0.0,0.0,2,1,1
2,5.5,5.27,0.0,0.0,0,2,0
5,21.15,4.73,0.0,0.0,1,3,1
3,13.99,11.12,0.0,0.0,2,4,1
1,47.58,7.62,0.0,0.0,0,5,1
3,17.08,8.5,0.0,0.0,1,6,0
2,54.36,8.92,0.0,0.0,2,0,0
0,11.52,9.8,0.0,0.0,1,1,0
2,134.18,9.57,0.0,0.0,1,2,0
5,97.24,10.61,0.0,0.0,2,3,1
7,85.79,2.46,0.0,0.0,1,4,0
0,103.56,5.65,0.0,0.0,2,5,1
4,24.6,5.28,0.0,0.0,2,6,1
5,75.37,11.15,0.0,0.0,1,0,1
4,21.16,10.27,0.0,0.0,0,1,1
3,16.73,9.98,0.0,0.0,0,2,1
5,98.32,5.23,0.0,0.0,0,3,1
3,49.84,4.4,0.0,0.0,2,4,1
4,120.88,3.01,0.0,0.0,1,5,1
5,57.41,9.03,0.0,0.0,0,6,1
4,66.88,3.41,0.0,0.0,1,0,1
6,66.43,10.24,0.0,0.0,0,1,1
4,23.94,5.93,0.0,0.0,0,2,1
2,148.79,6.45,0.0,0.0,1,3,1
1,11.16,7.11,0.0,0.0,1,4,1
5,22.03,4.23,0.0,0.0,1,5,1
3,128.11,10.72,0.0,0.0,1,6,0
1,90.28,4.6,0.0,0.0,0,0,1
5,40.61,7.18,0.0,0.0,1,1,0
3,86.32,11.03,0.0,0.0,2,2,1
8,83.23,2.2,0.0,0.0,0,3,1
2,72.69,3.93,0.0,0.0,2,4,1
3,36.56,6.44,0.0,0.0,0,5,1
4,186.96,7.83,0.0,0.0,0,6,1
0,54.18,9.67,0.0,0.0,2,0,0
6,16.04,8.34,0.0,0.0,0,1,0
6,30.43,9.35,0.0,0.0,2,2,0
2,66.56,9.07,0.0,0.0,0,3,1
2,14.89,9.62,0.0,0.0,1,4,1
3,17.82,3.9,0.0,0.0,0,5,0
1,77.75,6.44,0.0,0.0,2,6,1
1,191.76,7.54,0.0,0.0,1,0,0
2,43.92,8.53,0.0,0.0,1,1,1
2,68.59,7.09,0.0,0.0,1,2,1
4,58.5,7.24,0.0,0.0,1,3,1
4,31.66,6.49,0.0,0.0,0,4,1
3,16.58,7.9,0.0,0.0,2,5,0
1,60.08,14.81,0.0,0.0,1,6,1
4,20.01,8.2,0.0,0.0,2,0,0
4,61.98,4.63,0.0,0.0,2,1,1
1,68.56,10.87,0.0,0.0,1,2,1
4,38.73,2.68,0.0,0.0,2,3,1
5,29.05,8.81,0.0,0.0,2,4,1
1,109.72,8.06,0.0,0.0,2,5,0
3,45.07,12.76,0.0,0.0,2,6,1
3,141.62,8.72,0.0,0.0,0,0,0
4,60.86,12.49,0.0,0.0,0,1,1
3,165.04,8.06,0.0,0.0,0,2,1
1,30.35,9.19,0.0,0.0,2,3,1
3,24.16,6.16,0.0,0.0,0,4,0
3,65.18,6.83,0.0,0.0,1,5,1
2,65.35,9.85,0.0,0.0,2,6,1
3,86.73,11.63,0.0,0.0,0,0,1
2,43.03,2.72,0.0,0.0,0,1,1
5,50.13,14.23,0.0,0.0,2,2,1
1,36.71,9.36,0.0,0.0,2,3,1
2,48.26,6.98,0.0,0.0,2,4,1
4,24.39,9.41,0.0,0.0,1,5,1
3,43.61,6.35,0.0,0.0,0,6,1
2,63.3,10.25,0.0,0.0,1,0,1
4,71.63,10.07,0.0,0.0,0,1,1
3,19.01,8.39,0.0,0.0,2,2,1
2,62.9,5.28,0.0,0.0,0,3,1
4,92.96,8.08,0.0,0.0,2,4,0
5,72.14,8.58,0.0,0.0,0,5,1
2,9.44,10.7,0.0,0.0,1,6,0
1,46.61,6.33,0.0,0.0,0,0,1
5,41.2,6.95,0.0,0.0,2,1,0
4,19.18,11.84,0.0,0.0,1,2,1
1,14.27,13.11,0.0,0.0,1,3,1
2,66.1,8.15,0.0,0.0,0,4,1
5,60.07,11.71,0.0,0.0,0,5,1
3,36.05,7.99,0.0,0.0,1,6,1
4,62.1,4.5,0.0,0.0,0,0,0
2,52.51,6.12,0.0,0.0,2,1,1
2,7.06,5.9,0.0,0.0,2,2,0
3,13.74,6.87,0.0,0.0,0,3,0
2,69.09,6.94,0.0,0.0,1,4,1
3,35.87,14.37,0.0,0.0,0,5,1
4,93.35,5.89,0.0,0.0,1,6,1
3,62.56,4.97,0.0,0.0,1,0,1
1,15.43,11.62,0.0,0.0,2,1,1
4,19.07,3.22,0.0,0.0,0,2,0
10,17.0,8.82,0.0,0.0,1,3,1
1,106.29,7.93,0.0,0.0,1,4,1
0,87.28,6.92,0.0,0.0,1,5,0
5,26.97,5.48,0.0,0.0,1,6,1
2,112.41,4.8,0.0,0.0,2,0,1
3,118.41,9.84,0.0,0.0,2,1,1
3,165.18,11.33,0.0,0.0,2,2,1
5,126.35,6.04,0.0,0.0,2,3,0
3,136.63,7.46,0.0,0.0,2,4,1
3,30.47,4.6,0.0,0.0,0,5,1
4,89.51,8.26,0.0,0.0,0,6,1
4,54.17,6.26,0.0,0.0,2,0,0
5,48.04,8.62,0.0,0.0,1,1,1
7,30.73,7.67,0.0,0.0,1,2,1
1,17.66,4.23,0.0,0.0,0,3,1
3,40.2,8.32,0.0,0.0,0,4,0
3,27.5,7.81,0.0,0.0,0,5,1
5,55.56,6.17,0.0,0.0,2,6,1
3,81.96,10.53,0.0,0.0,1,0,0
3,54.06,7.69,0.0,0.0,1,1,1
4,46.04,9.19,0.0,0.0,0,2,1
5,60.04,13.31,0.0,0.0,0,3,1
2,72.48,13.67,0.0,0.0,0,4,0
3,49.8,4.26,0.0,0.0,0,5,1
2,44.45,10.18,0.0,0.0,2,6,1
5,94.02,7.45,0.0,0.0,1,0,1
3,32.49,8.98,0.0,0.0,2,1,1
5,57.24,11.49,0.0,0.0,1,2,0
4,316.33,10.17,0.0,0.0,2,3,1
4,61.68,7.65,0.0,0.0,1,4,0
4,7.19,11.06,0.0,0.0,2,5,1
1,34.19,6.57,0.0,0.0,1,6,1
4,4.09,8.73,0.0,0.0,2,0,1
8,79.2,10.15,0.0,0.0,1,1,1
4,6.64,10.34,0.0,0.0,0,2,1
4,3.82,2.92,0.0,0.0,1,3,1
4,70.81,5.56,0.0,0.0,1,4,1
5,17.49,5.71,0.0,0.0,2,5,1
3,38.79,7.33,0.0,0.0,0,6,1
2,88.32,10.12,0.0,0.0,2,0,1
4,44.96,8.71,0.0,0.0,1,1,1
2,118.24,10.62,0.0,0.0,1,2,0
4,66.3,13.39,0.0,0.0,1,3,1
2,23.57,8.06,0.0,0.0,1,4,1
4,155.29,8.74,0.0,0.0,2,5,1
4,61.98,11.92,0.0,0.0,0,6,1
4,67.2,5.05,0.0,0.0,1,0,1
0,25.67,9.42,0.0,0.0,2,1,1
6,29.22,8.06,0.0,0.0,2,2,1
3,34.62,3.6,0.0,0.0,2,3,0
1,67.08,10.92,0.0,0.0,2,4,1
2,51.03,11.86,0.0,0.0,2,5,1
0,10.01,10.81,0.0,0.0,1,6,1
3,105.98,5.77,0.0,0.0,1,0,1
3,24.65,14.59,0.0,0.0,0,1,1
3,153.97,11.02,0.0,0.0,0,2,1
1,164.32,10.12,0.0,0.0,0,3,1
4,50.51,10.81,0.0,0.0,0,4,1
3,57.86,9.76,0.0,0.0,2,5,1
5,90.98,7.22,0.0,0.0,2,6,1
1,59.97,9.41,0.0,0.0,2,0,1
1,44.25,9.99,0.0,0.0,2,1,1
4,45.83,8.29,0.0,0.0,2,2,1
3,58.01,5.81,0.0,0.0,2,3,1
3,12.97,8.63,0.0,0.0,2,4,0
3,28.19,10.92,0.0,0.0,2,5,0
5,70.85,7.99,0.0,0.0,0,6,1
5,39.25,11.35,0.0,0.0,1,0,1
4,19.4,7.15,0.0,0.0,0,1,1
4,43.48,7.92,0.0,0.0,2,2,1
3,127.75,2.82,0.0,0.0,2,3,1
1,156.26,9.27,0.0,0.0,2,4,1
4,133.19,1.87,0.0,0.0,1,5,1
3,86.33,8.22,0.0,0.0,2,6,1
1,89.08,9.02,0.0,0.0,2,0,0
5,26.75,8.1,0.0,0.0,0,1,0
2,33.67,4.09,0.0,0.0,0,2,1
5,17.66,10.5,0.0,0.0,2,3,1
3,91.76,12.77,0.0,0.0,1,4,1
5,67.68,14.16,0.0,0.0,1,5,1
3,51.7,8.07,0.0,0.0,0,6,1
2,75.27,7.32,0.0,0.0,0,0,0
1,8.33,4.32,0.0,0.0,1,1,0
4,18.86,9.46,0.0,0.0,0,2,0
3,71.8,12.59,0.0,0.0,2,3,0
1,39.16,7.63,0.0,0.0,2,4,1
5,38.08,10.65,0.0,0.0,2,5,1
4,28.19,0.0,0.0,0.0,2,6,1
3,86.42,5.1,0.0,0.0,0,0,1
3,36.33,9.69,0.0,0.0,2,1,0
2,14.08,3.45,0.0,0.0,2,2,1
3,44.83,5.62,0.0,0.0,2,3,1
5,89.25,5.9,0.0,0.0,2,4,1
1,117.33,9.64,0.0,0.0,1,5,1
4,110.95,8.45,0.0,0.0,2,6,1
4,5.89,6.36,0.0,0.0,0,0,1
2,76.46,6.46,0.0,0.0,2,1,1
3,60.9,4.88,0.0,0.0,1,2,0
3,46.41,8.16,0.0,0.0,2,3,1
4,93.83,9.48,0.0,0.0,0,4,1
1,54.47,10.45,0.0,0.0,0,5,0
1,59.52,13.14,0.0,0.0,1,6,1
0,25.38,9.7,0.0,0.0,0,0,1
3,124.55,4.93,0.0,0.0,0,1,0
1,84.6,9.65,0.0,0.0,0,2,1
5,33.7,3.79,0.0,0.0,1,3,1
7,98.66,7.53,0.0,0.0,1,4,1
5,13.89,8.32,0.0,0.0,1,5,1
5,35.12,10.35,0.0,0.0,1,6,1
2,25.21,10.22,0.0,0.0,1,0,0
5,74.2,7.42,0.0,0.0,1,1,1
1,39.34,8.03,0.0,0.0,1,2,1
2,10.15,10.77,0.0,0.0,1,3,0
3,24.38,4.62,0.0,0.0,1,4,1
1,20.23,11.48,0.0,0.0,2,5,1
1,38.28,9.44,0.0,0.0,1,6,1
3,17.72,2.42,0.0,0.0,2,0,1
5,30.05,8.93,0.0,0.0,1,1,0
2,14.75,11.31,0.0,0.0,1,2,0
5,85.19,14.06,0.0,0.0,1,3,0
3,134.14,6.49,0.0,0.0,2,4,1
2,219.98,9.65,0.0,0.0,2,5,0
3,63.07,9.79,0.0,0.0,1,6,1
7,25.37,9.78,0.0,0.0,1,0,1
4,60.88,7.47,0.0,0.0,2,1,1
5,151.5,7.9,0.0,0.0,1,2,0
2,47.52,7.02,0.0,0.0,1,3,1
3,100.56,8.82,0.0,0.0,2,4,0
2,3.55,9.71,0.0,0.0,2,5,1
5,68.65,5.56,0.0,0.0,2,6,1
3,12.4,9.45,0.0,0.0,1,0,1
3,144.29,9.36,0.0,0.0,2,1,1
3,96.19,8.24,0.0,0.0,1,2,0
1,95.06,6.06,0.0,0.0,0,3,1
4,19.17,4.76,0.0,0.0,0,4,1
7,52.13,3.24,0.0,0.0,1,5,1
2,20.13,4.22,0.0,0.0,1,6,1
3,75.03,4.06,0.0,0.0,2,0,1
1,30.89,9.89,0.0,0.0,1,1,1
5,60.22,0.4,0.0,0.0,1,2,1
3,62.15,8.43,0.0,0.0,2,3,1
3,81.04,4.21,0.0,0.0,1,4,0
5,47.5,10.12,0.0,0.0,0,5,1
2,71.96,12.93,0.0,0.0,1,6,1
3,51.44,9.09,0.0,0.0,2,0,0
2,16.99,10.64,0.0,0.0,1,1,1
5,72.97,9.53,0.0,0.0,1,2,1
1,71.24,3.83,0.0,0.0,1,3,0
4,14.31,10.32,0.0,0.0,0,4,1
2,19.34,9.48,0.0,0.0,2,5,0
1,27.41,9.44,0.0,0.0,0,6,1
0,43.45,8.35,0.0,0.0,0,0,1
0,24.29,6.35,0.0,0.0,2,1,0
5,47.14,8.83,0.0,0.0,2,2,1
2,34.14,11.31,0.0,0.0,0,3,0
7,148.36,5.7,0.0,0.0,0,4,1
1,74.63,7.6,0.0,0.0,1,5,0
1,90.58,7.04,0.0,0.0,2,6,0
2,18.46,8.52,0.0,0.0,0,0,1
3,52.07,10.29,0.0,0.0,1,1,0
5,44.62,8.54,0.0,0.0,0,2,0
0,23.69,12.35,0.0,0.0,0,3,0
4,56.85,6.7,0.0,0.0,2,4,1
2,85.69,10.01,0.0,0.0,0,5,1
2,29.52,6.82,0.0,0.0,2,6,0
8,85.2,4.98,0.0,0.0,0,0,0
0,29.31,12.4,0.0,0.0,1,1,0
4,150.29,7.37,0.0,0.0,2,2,0
0,72.19,5.71,0.0,0.0,2,3,1
5,105.0,6.64,0.0,0.0,1,4,1
3,18.65,10.7,0.0,0.0,2,5,0
2,14.58,11.69,0.0,0.0,1,6,1
2,58.72,12.34,0.0,0.0,2,0,0
1,37.37,6.83,0.0,0.0,2,1,1
0,63.03,7.54,0.0,0.0,2,2,0
0,23.63,8.64,0.0,0.0,2,3,1
2,68.66,4.58,0.0,0.0,0,4,1
1,118.52,8.76,0.0,0.0,0,5,1
2,43.04,7.51,0.0,0.0,0,6,1
2,17.83,13.0,0.0,0.0,2,0,1
1,84.61,6.74,0.0,0.0,0,1,0
5,46.72,7.92,0.0,0.0,2,2,0
1,20.95,13.21,0.0,0.0,2,3,0
2,97.09,5.93,0.0,0.0,1,4,1
3,78.43,8.57,0.0,0.0,1,5,0
4,53.06,10.08,0.0,0.0,1,6,1
2,7.75,6.53,0.0,0.0,2,0,1
5,35.4,10.62,0.0,0.0,1,1,1
2,51.0,7.31,0.0,0.0,1,2,1
3,57.22,7.87,0.0,0.0,2,3,1
1,18.3,2.68,0.0,0.0,2,4,1
1,44.27,8.5,0.0,0.0,0,5,1
1,29.62,5.7,0.0,0.0,2,6,1
2,19.93,5.32,0.0,0.0,0,0,1
2,110.08,10.38,0.0,0.0,2,1,1
5,23.69,9.35,0.0,0.0,1,2,0
4,210.43,4.81,0.0,0.0,2,3,1
2,58.82,4.05,0.0,0.0,0,4,0
5,38.8,2.26,0.0,0.0,2,5,0
3,61.49,11.69,0.0,0.0,2,6,0
6,63.83,0.0,0.0,0.0,1,0,1
0,63.16,9.01,0.0,0.0,2,1,0
3,7.54,4.04,0.0,0.0,1,2,1
1,70.67,11.03,0.0,0.0,0,3,1
3,53.41,10.77,0.0,0.0,2,4,1
3,62.61,5.63,0.0,0.0,0,5,1
4,36.22,6.24,0.0,0.0,2,6,1
2,92.45,7.66,0.0,0.0,1,0,1
3,108.44,6.15,0.0,0.0,2,1,1
4,21.17,10.84,0.0,0.0,1,2,1
2,33.98,8.06,0.0,0.0,0,3,1
2,147.55,10.85,0.0,0.0,0,4,1
4,87.11,7.4,0.0,0.0,1,5,0
3,41.83,12.37,0.0,0.0,2,6,1
3,45.98,3.39,0.0,0.0,1,0,0
4,40.7,6.7,0.0,0.0,1,1,1
1,30.0,10.02,0.0,0.0,1,2,1
3,62.99,5.57,0.0,0.0,1,3,1
4,40.24,4.53,0.0,0.0,0,4,1
2,122.62,2.81,0.0,0.0,1,5,0
1,32.21,8.92,0.0,0.0,1,6,0
4,76.3,10.78,0.0,0.0,0,0,1
3,123.16,6.95,0.0,0.0,0,1,1
4,107.72,9.77,0.0,0.0,0,2,1
1,43.44,13.77,0.0,0.0,2,3,0
5,46.26,10.79,0.0,0.0,2,4,1
3,30.13,10.45,0.0,0.0,0,5,1
3,33.93,6.68,0.0,0.0,1,6,1
3,86.81,6.82,0.0,0.0,1,0,1
3,115.83,9.08,0.0,0.0,0,1,1
4,31.54,7.92,0.0,0.0,0,2,0
2,26.89,9.41,0.0,0.0,2,3,1
2,98.66,0.12,0.0,0.0,0,4,1
4,65.35,6.23,0.0,0.0,2,5,0
2,21.4,11.31,0.0,0.0,0,6,1
3,17.85,2.41,0.0,0.0,1,0,1
4,20.82,5.7,0.0,0.0,0,1,1
3,25.96,7.27,0.0,0.0,1,2,0
4,77.3,2.53,0.0,0.0,0,3,1
1,48.31,9.75,0.0,0.0,2,4,1
3,132.51,9.17,0.0,0.0,0,5,1
6,30.54,2.04,0.0,0.0,1,6,1
3,47.87,7.01,0.0,0.0,1,0,1
2,92.27,7.23,0.0,0.0,1,1,1
2,23.97,9.94,0.0,0.0,0,2,1
2,22.12,10.2,0.0,0.0,2,3,1
2,17.2,10.43,0.0,0.0,2,4,1
3,61.93,11.16,0.0,0.0,2,5,1
1,27.54,8.63,0.0,0.0,1,6,1
1,46.16,12.52,0.0,0.0,1,0,1
4,26.29,9.75,0.0,0.0,2,1,1
2,151.32,7.87,0.0,0.0,2,2,1
4,22.25,13.22,0.0,0.0,0,3,1
5,76.16,5.75,0.0,0.0,0,4,0
6,43.18,8.32,0.0,0.0,0,5,1
2,54.02,8.64,0.0,0.0,2,6,1
0,111.62,9.56,0.0,0.0,2,0,1
3,111.95,6.61,0.0,0.0,2,1,1
3,31.45,6.13,0.0,0.0,1,2,1
2,58.59,11.44,0.0,0.0,2,3,1
5,28.66,4.56,0.0,0.0,0,4,1
3,107.51,11.67,0.0,0.0,0,5,1
1,3.14,7.75,0.0,0.0,1,6,1
2,50.01,8.75,0.0,0.0,0,0,1
1,48.78,6.5,0.0,0.0,0,1,1
6,20.5,7.36,0.0,0.0,1,2,1
3,98.97,11.03,0.0,0.0,0,3,0
5,5.12,6.64,0.0,0.0,1,4,1
5,31.89,2.71,0.0,0.0,0,5,1
6,38.62,8.15,0.0,0.0,1,6,0
5,92.83,5.77,0.0,0.0,1,0,1
1,158.41,5.22,0.0,0.0,2,1,1
1,83.76,6.02,0.0,0.0,1,2,1
2,58.64,14.45,0.0,0.0,0,3,0
4,141.47,7.45,0.0,0.0,2,4,1
3,19.25,6.55,0.0,0.0,2,5,0
5,90.65,10.54,0.0,0.0,2,6,1
2,23.99,9.63,0.0,0.0,1,0,1
1,46.8,11.48,0.0,0.0,1,1,0
4,77.97,12.36,0.0,0.0,2,2,0
0,67.32,15.37,0.0,0.0,1,3,1
3,31.94,5.78,0.0,0.0,0,4,1
3,17.39,10.94,0.0,0.0,0,5,1
2,84.58,5.86,0.0,0.0,0,6,1
4,33.66,7.44,0.0,0.0,1,0,0
6,75.46,9.59,0.0,0.0,0,1,0
2,87.73,8.23,0.0,0.0,0,2,1
4,161.95,9.07,0.0,0.0,1,3,0
2,20.9,7.46,0.0,0.0,1,4,1
5,35.7,5.3,0.0,0.0,0,5,0
1,61.32,10.33,0.0,0.0,2,6,1
2,172.71,4.46,0.0,0.0,2,0,1
4,14.89,12.31,0.0,0.0,1,1,1
3,52.0,7.86,0.0,0.0,1,2,0
0,83.3,11.06,0.0,0.0,1,3,1
3,26.01,13.83,0.0,0.0,2,4,1
2,23.22,8.61,0.0,0.0,0,5,1
4,159.8,4.87,0.0,0.0,2,6,1
1,78.96,11.58,0.0,0.0,1,0,1
3,33.25,7.28,0.0,0.0,2,1,1
4,24.12,4.46,0.0,0.0,1,2,1
1,215.66,10.86,0.0,0.0,0,3,0
1,91.48,9.85,0.0,0.0,1,4,0
6,24.15,8.53,0.0,0.0,0,5,1
3,201.41,5.55,0.0,0.0,0,6,1
2,108.81,11.72,0.0,0.0,2,0,1
6,82.63,11.16,0.0,0.0,1,1,0
2,109.51,7.92,0.0,0.0,2,2,0
1,190.45,12.83,0.0,0.0,1,3,1
1,73.18,10.94,0.0,0.0,1,4,0
3,21.61,5.93,0.0,0.0,1,5,1
3,50.47,6.59,0.0,0.0,2,6,1
2,81.31,9.07,0.0,0.0,2,0,0
4,30.17,7.51,0.0,0.0,1,1,1
4,28.2,8.71,0.0,0.0,2,2,1
2,68.32,4.96,0.0,0.0,1,3,1
4,42.3,5.93,0.0,0.0,2,4,1
3,103.78,8.22,0.0,0.0,2,5,1
3,57.09,8.77,0.0,0.0,0,6,0
3,11.74,8.64,0.0,0.0,2,0,1
